,node1,node2,weight
0,33.0,26.0,0.8320770249849794
0,29.0,16.0,0.043443183062700896
0,23.0,7.0,0.6368321983123663
0,20.0,47.0,0.16672472679224448
0,61.0,5.0,0.765962054321612
0,10.0,42.0,0.002629844151344596
0,18.0,11.0,0.5455991647118216
0,36.0,62.0,0.18523184851916563
0,52.0,28.0,0.35247821411872493
0,3.0,46.0,0.48545660923883904
0,38.0,45.0,0.26303099038721545
0,57.0,48.0,0.26091782523967344
0,28.0,25.0,0.3356893661285737
0,44.0,55.0,0.44451539635541715
0,23.0,58.0,0.7932438151919331
0,61.0,3.0,0.936850143143129
0,31.0,19.0,0.2829084987014071
0,29.0,50.0,0.36985913116757263
0,53.0,41.0,0.5265287055820279
0,39.0,34.0,0.3533333125441155
0,16.0,21.0,0.7272595731229866
0,36.0,9.0,0.6538313992001413
0,55.0,63.0,0.7921900091941367
0,38.0,35.0,0.31101389683115943
0,40.0,53.0,0.2518135330747583
0,25.0,40.0,0.8021255608094202
0,57.0,39.0,0.30525660948978595
0,42.0,41.0,0.4411351145469553
0,63.0,26.0,0.4118146277139898
0,56.0,20.0,0.7328343455772066
0,4.0,39.0,0.7088279957263515
0,17.0,60.0,0.2985152723770934
0,22.0,53.0,0.9842046181998979
0,34.0,23.0,0.30536970251724815
0,6.0,51.0,0.8406231172912255
0,51.0,45.0,0.8172817183859119
0,28.0,53.0,0.8051529472248299
0,61.0,5.0,0.030349573715503064
0,29.0,30.0,0.5360334591242871
0,45.0,41.0,0.17110037405866452
0,14.0,1.0,0.3248155882274034
0,5.0,34.0,0.4981602930651894
0,44.0,18.0,0.5673847225629126
0,44.0,52.0,0.7352643505027052
0,24.0,25.0,0.6934661124382403
0,11.0,34.0,0.6700669566205029
0,41.0,25.0,0.6197712154498202
0,55.0,20.0,0.5187185799123276
0,31.0,8.0,0.23586842269315234
0,17.0,12.0,0.9468887522605316
0,48.0,39.0,0.8243092500474413
0,27.0,32.0,0.1935498463136185
0,3.0,13.0,0.8990524072376861
0,52.0,25.0,0.04220346740253356
0,3.0,32.0,0.5247131132824798
0,63.0,54.0,0.7700644302701425
0,41.0,52.0,0.03984219171208758
0,30.0,31.0,0.6516166076174451
0,12.0,13.0,0.3417181914302839
0,11.0,49.0,0.7550347199977383
0,53.0,26.0,0.08670888413645161
0,22.0,57.0,0.6933982812490844
0,31.0,0.0,0.36844888802434017
0,15.0,11.0,0.5414720564791979
0,62.0,34.0,0.5251076346259611
0,20.0,6.0,0.30869553827034724
0,55.0,26.0,0.5126225490517143
0,35.0,10.0,0.06673447510879327
0,28.0,22.0,0.774047123569549
0,18.0,58.0,0.41797212334209966
0,38.0,33.0,0.26203516927161075
0,24.0,50.0,0.4745809263155274
0,49.0,34.0,0.947194968927142
0,15.0,27.0,0.6764975582583712
0,63.0,36.0,0.20677138002707907
0,23.0,54.0,0.886927148238461
0,24.0,56.0,0.6924109273907295
0,53.0,52.0,0.7580477659291597
0,47.0,40.0,0.7344499352740227
0,29.0,56.0,0.8665319645555022
0,32.0,0.0,0.832198426190344
0,33.0,35.0,0.2810266343974368
0,4.0,12.0,0.5817041118619442
0,26.0,14.0,0.8258239572440336
0,32.0,63.0,0.3016165484542336
0,31.0,52.0,0.8141389882035757
0,34.0,31.0,0.8767380459904895
0,4.0,27.0,0.5077672510387243
0,39.0,63.0,0.2517090245357325
0,10.0,24.0,0.9180114254717094
0,45.0,48.0,0.13483826951297717
0,42.0,61.0,0.2530250503053214
0,58.0,32.0,0.5046345535182541
0,44.0,38.0,0.02633397863462128
0,15.0,45.0,0.04304146574111278
0,61.0,22.0,0.26615240769049475
0,50.0,41.0,0.061105839776206095
0,50.0,30.0,0.8545041191901905
0,11.0,30.0,0.8909364491915454
0,40.0,17.0,0.8683927628415646
0,50.0,40.0,0.9151905807686813
0,53.0,13.0,0.9794419872933765
0,31.0,43.0,0.5056691036302782
0,63.0,25.0,0.8905659350347428
0,25.0,9.0,0.045414618818688246
0,29.0,60.0,0.7028830807116442
0,20.0,39.0,0.09763668996545205
0,45.0,27.0,0.8058837228995855
0,38.0,27.0,0.6116490656152426
0,48.0,61.0,0.43196850685276733
0,56.0,1.0,0.9134698122106738
0,16.0,61.0,0.40370565592931906
0,16.0,43.0,0.5286449068675927
0,5.0,24.0,0.8018794019784133
0,2.0,6.0,0.21166734165847845
0,4.0,2.0,0.5333133708609163
0,3.0,1.0,0.30483384888093146
0,19.0,34.0,0.45653797508746374
0,27.0,28.0,0.380265553927849
0,51.0,53.0,0.7237381709122294
0,5.0,9.0,0.8994767870559295
0,19.0,44.0,0.6892898400778473
0,4.0,29.0,0.27934818828233166
0,19.0,42.0,0.7343785483329193
0,59.0,50.0,0.5335670664794937
0,50.0,13.0,0.2828056120771245
0,44.0,1.0,0.746639306330172
0,53.0,11.0,0.31672859338778836
0,39.0,14.0,0.8081375221153941
0,43.0,26.0,0.48033087822143083
0,42.0,35.0,0.13386035920777384
0,24.0,41.0,0.6354076765582654
0,31.0,34.0,0.3497241305026738
0,2.0,3.0,0.1971386285243243
0,29.0,33.0,0.8740913814491929
0,41.0,3.0,0.8707470183110199
0,18.0,43.0,0.7209574951741744
0,16.0,26.0,0.12889811328190293
0,16.0,58.0,0.9801083412910202
0,25.0,28.0,0.10787326191540036
0,21.0,32.0,0.10372700795934509
0,22.0,21.0,0.03665004708051545
0,1.0,41.0,0.1338016877326269
0,45.0,8.0,0.9062020863059831
0,9.0,11.0,0.5982422318143635
0,31.0,9.0,0.37020132420617813
0,17.0,3.0,0.6033334335481949
0,18.0,0.0,0.4013990015375215
0,35.0,62.0,0.15911585774907577
0,49.0,34.0,0.6137885924526729
0,31.0,39.0,0.17574060991673868
0,30.0,24.0,0.9034914396072958
0,18.0,63.0,0.7928373482163695
0,15.0,19.0,0.37913321150115065
0,30.0,58.0,0.4684916068657152
0,62.0,6.0,0.08724910943717046
0,41.0,39.0,0.3694387577936583
0,33.0,44.0,0.4889671788025929
0,53.0,45.0,0.15110419668063146
0,50.0,14.0,0.945632740045342
0,24.0,31.0,0.14608636558291277
0,25.0,31.0,0.1891341960232319
0,15.0,59.0,0.8945081067952988
0,10.0,47.0,0.7206289750021151
0,22.0,18.0,0.9006666373141171
0,43.0,31.0,0.41911414733002617
0,33.0,43.0,0.8964511611023388
0,15.0,18.0,0.48203229163624994
0,3.0,7.0,0.2756609765267717
0,7.0,47.0,0.3621013478893601
0,16.0,30.0,0.29114742339526467
0,8.0,22.0,0.09386946899650961
0,21.0,9.0,0.9516995512174906
0,37.0,51.0,0.5057663373216862
0,42.0,7.0,0.6546528284834426
0,53.0,5.0,0.5590915919005465
0,31.0,20.0,0.6281633561689128
0,41.0,51.0,0.8312818892546774
0,11.0,39.0,0.01554209703406273
0,0.0,45.0,0.9753614021308873
0,63.0,42.0,0.5300398916473502
0,60.0,62.0,0.03096188822663537
0,29.0,56.0,0.3785481277497069
0,54.0,32.0,0.7466219615370918
0,50.0,41.0,0.7779999219715431
0,32.0,7.0,0.29150932185293377
0,25.0,12.0,0.7764484884427358
0,46.0,60.0,0.8265649502445601
0,3.0,16.0,0.6871917380232859
0,33.0,15.0,0.19875621051206693
0,53.0,12.0,0.7574939591267182
0,20.0,3.0,0.1194494833537979
0,53.0,3.0,0.4333531310461879
0,5.0,43.0,0.3079888146963482
0,28.0,49.0,0.9070781913681966
0,61.0,0.0,0.991673347380913
0,2.0,24.0,0.36297277519967264
0,36.0,21.0,0.16131381575991155
0,48.0,21.0,0.9644329080029141
0,41.0,23.0,0.5948645796010987
0,42.0,43.0,0.9339716927320976
0,12.0,3.0,0.7961093302474475
0,4.0,35.0,0.042343818750038564
0,0.0,16.0,0.35124232026867475
0,27.0,3.0,0.7112875888834388
0,37.0,28.0,0.7583564491745833
0,54.0,4.0,0.7859497214982665
0,62.0,30.0,0.8567373544278605
0,29.0,52.0,0.9116899820479547
0,1.0,39.0,0.9379328754261423
0,17.0,33.0,0.3574063714175826
0,43.0,17.0,0.19193491900647175
0,57.0,7.0,0.8078003352605801
0,25.0,29.0,0.5508626531724806
0,62.0,17.0,0.06426073404314381
0,34.0,23.0,0.36476968014708144
0,32.0,57.0,0.08934242635607403
0,2.0,50.0,0.9257243575553094
0,2.0,59.0,0.573676509755684
0,60.0,48.0,0.30102336337695823
0,33.0,13.0,0.821790800246749
0,7.0,11.0,0.9907892466053778
0,2.0,61.0,0.46480175186873185
0,10.0,34.0,0.35953031919837275
0,63.0,5.0,0.6413564466664465
0,0.0,58.0,0.1475960146621328
0,47.0,14.0,0.9444775995636624
0,46.0,12.0,0.5964454876212302
0,10.0,45.0,0.15788246631206648
0,32.0,50.0,0.6716716054021412
0,18.0,43.0,0.6420626182990412
0,38.0,29.0,0.743313767626161
0,63.0,57.0,0.7965159637810624
0,14.0,20.0,0.6232372491218053
0,4.0,7.0,0.1389161071514673
0,14.0,8.0,0.5157096014679737
0,33.0,62.0,0.8275255562903729
0,5.0,31.0,0.339599290643144
0,2.0,18.0,0.30659201026333915
0,30.0,24.0,0.12147484250685148
0,59.0,17.0,0.9161920879240619
0,53.0,34.0,0.524469906858882
0,51.0,3.0,0.3361848461900019
0,23.0,11.0,0.8948742530509705
0,35.0,31.0,0.7901049097258162
0,41.0,18.0,0.8564828306584751
0,16.0,34.0,0.6478569404652303
0,27.0,41.0,0.07355066535942822
0,37.0,57.0,0.7152116784914113
0,41.0,42.0,0.33637975508041107
0,57.0,23.0,0.5388337303327972
0,7.0,49.0,0.8396157197954202
0,20.0,33.0,0.06847104579078278
0,50.0,49.0,0.30773299885027194
0,53.0,32.0,0.713556545496641
0,56.0,9.0,0.5799515681110117
0,42.0,46.0,0.5150764767493359
0,39.0,20.0,0.7483515957710546
0,39.0,40.0,0.7452577257450833
0,55.0,47.0,0.14014289225362853
0,13.0,35.0,0.3201967277714296
0,35.0,62.0,0.4608782623293415
0,22.0,11.0,0.5956609358621494
0,43.0,40.0,0.6964706899050304
0,21.0,9.0,0.9740603351472037
0,14.0,15.0,0.7060434231369764
0,43.0,56.0,0.20865365701769323
0,46.0,62.0,0.7222889673897045
0,4.0,30.0,0.5765506366153761
0,46.0,26.0,0.38612244150465236
0,17.0,22.0,0.7854864614092743
0,60.0,25.0,0.8647554677646553
0,10.0,13.0,0.2968464141194138
0,24.0,59.0,0.5738387886817309
0,14.0,52.0,0.43037601448748897
0,25.0,53.0,0.5431092964496445
0,41.0,51.0,0.8187231850643677
0,41.0,13.0,0.2751884081406336
0,62.0,59.0,0.4680072775620149
0,20.0,4.0,0.7034287012415606
0,44.0,28.0,0.08685336464974658
0,33.0,26.0,0.20073928921148487
0,48.0,7.0,0.06921336024499103
0,42.0,28.0,0.4148044192152871
0,42.0,51.0,0.38705993373285075
0,5.0,56.0,0.3242607833031851
0,45.0,39.0,0.36168067071209486
0,46.0,15.0,0.4324963877009851
0,15.0,54.0,0.4601939038669599
0,0.0,54.0,0.8782665100506618
0,55.0,10.0,0.22775961612292595
0,33.0,0.0,0.544974503083169
0,61.0,11.0,0.38821630187245126
0,42.0,51.0,0.30030938673424823
0,19.0,58.0,0.3143106261968762
0,56.0,19.0,0.6729563489156133
0,46.0,19.0,0.7850205602331009
0,3.0,27.0,0.9596532025597041
0,45.0,50.0,0.9076332888663181
0,31.0,47.0,0.08588295309158955
0,13.0,15.0,0.22542820857839385
0,61.0,42.0,0.07297505202226473
0,22.0,31.0,0.9884908364916736
0,49.0,26.0,0.9119820341090287
0,52.0,50.0,0.20348372755508848
0,42.0,32.0,0.3508959298143257
0,4.0,42.0,0.2049565602078397
0,38.0,40.0,0.884282194901489
0,60.0,30.0,0.21659015254173952
0,35.0,56.0,0.522749478030549
0,33.0,27.0,0.19802695942209458
0,57.0,16.0,0.821423539768592
0,46.0,21.0,0.1314669718479763
0,16.0,50.0,0.06529144095291983
0,47.0,15.0,0.5882141616389345
0,38.0,8.0,0.7107756146334028
0,54.0,14.0,0.28995044724231345
0,20.0,10.0,0.5556142403012874
0,62.0,48.0,0.7373549777141604
0,40.0,33.0,0.36918412566971814
0,49.0,17.0,0.8843021510515375
0,63.0,46.0,0.21305440215342186
0,44.0,43.0,0.6416124052288595
0,22.0,13.0,0.9312013282661055
0,8.0,24.0,0.4460202930175823
0,24.0,45.0,0.03085005970362309
0,8.0,2.0,0.27749442492612153
0,4.0,39.0,0.591108571994918
0,4.0,35.0,0.05070551284777769
0,26.0,34.0,0.6727409420344507
0,50.0,31.0,0.5606375900572109
0,1.0,4.0,0.5953345742045926
0,61.0,14.0,0.6893924213590347
0,8.0,49.0,0.8972614415016427
0,41.0,56.0,0.9407308473587791
0,53.0,32.0,0.7349926646923305
0,10.0,20.0,0.7313291722024174
0,60.0,39.0,0.07550567287789767
0,59.0,27.0,0.30266693704621883
0,22.0,8.0,0.9637743999166622
0,28.0,61.0,0.5322923669714393
0,43.0,7.0,0.17738825250739976
0,46.0,25.0,0.4221323086046428
0,54.0,61.0,0.6503714769716652
0,16.0,32.0,0.13905847651311143
0,12.0,37.0,0.8757924047763426
0,30.0,48.0,0.5124428778369823
0,31.0,62.0,0.014206093950365761
0,59.0,32.0,0.26728209834346084
0,18.0,51.0,0.7422521995045646
0,20.0,9.0,0.6083210495286857
0,49.0,4.0,0.46543822658925416
0,63.0,52.0,0.5520989045262772
0,16.0,1.0,0.2431722761485412
0,23.0,7.0,0.3389807898637378
0,31.0,58.0,0.6262587081823556
0,19.0,0.0,0.07649963001823301
0,62.0,40.0,0.7815626358431133
0,38.0,37.0,0.34230270094399895
0,9.0,12.0,0.5006947721415069
0,50.0,60.0,0.45590140147264335
0,21.0,31.0,0.7076285068957583
0,22.0,47.0,0.4665352239323076
0,14.0,49.0,0.22708096808035716
0,32.0,29.0,0.4824574921415443
0,6.0,55.0,0.7518900931603181
0,49.0,13.0,0.15290008438882696
0,46.0,14.0,0.6416722496436932
0,24.0,18.0,0.12782146010446893
0,25.0,16.0,0.07630947142509559
0,11.0,30.0,0.6073238170790926
0,62.0,5.0,0.8818731013229029
0,47.0,26.0,0.8892409672755633
0,24.0,33.0,0.7179587361753248
0,37.0,43.0,0.14131818491662262
0,16.0,39.0,0.6033968447136843
0,39.0,5.0,0.5471412894168965
0,37.0,61.0,0.9987375079318281
0,47.0,30.0,0.35310982798377677
0,26.0,3.0,0.44615352471858316
0,62.0,50.0,0.17779841586799439
0,59.0,38.0,0.23734071939354484
0,15.0,30.0,0.3764097039351425
0,6.0,30.0,0.04864810403499242
0,23.0,46.0,0.05044119623216459
0,10.0,51.0,0.3323232656574716
0,24.0,16.0,0.566526228200463
0,16.0,58.0,0.464528368114399
0,45.0,48.0,0.5725260807607041
0,35.0,40.0,0.31704405658657087
0,14.0,21.0,0.0777520458889639
0,50.0,41.0,0.6651496668759468
0,43.0,26.0,0.8936636505779739
0,30.0,39.0,0.40411418594779347
0,38.0,56.0,0.15157340755318705
0,7.0,52.0,0.4590754658338265
0,28.0,11.0,0.8128855615374605
0,3.0,48.0,0.46615497831902475
