,node1,node2,weight
0,5.0,15.0,0.6688195752306614
0,13.0,21.0,0.1934755522191084
0,19.0,14.0,0.8847138613146774
0,30.0,6.0,0.037250309794235714
0,2.0,28.0,0.7218763356133292
0,38.0,40.0,0.9503818907690198
0,30.0,2.0,0.7184675041549395
0,50.0,10.0,0.41282135981895585
0,0.0,31.0,0.33815442799695894
0,50.0,58.0,0.2194396322382003
0,60.0,50.0,0.6567866662312281
0,18.0,5.0,0.2070346290856444
0,0.0,33.0,0.2154230436499145
0,34.0,3.0,0.8008648383816277
0,19.0,44.0,0.9513444363010524
0,53.0,46.0,0.52995902061554
0,62.0,27.0,0.47619158097649394
0,21.0,59.0,0.2420630878918596
0,12.0,25.0,0.11693030400826454
0,9.0,24.0,0.45911529804272144
0,12.0,30.0,0.6154122371955251
0,26.0,62.0,0.12736082210392652
0,46.0,4.0,0.9297909176710064
0,4.0,21.0,0.48635650778932404
0,41.0,17.0,0.8421850296402972
0,3.0,25.0,0.20963931454978169
0,47.0,18.0,0.10849882806864264
0,41.0,19.0,0.4462986935987392
0,6.0,23.0,0.16134591262611664
0,18.0,58.0,0.7051877051146191
0,29.0,13.0,0.21876592328298727
0,2.0,43.0,0.23071487599374996
0,4.0,37.0,0.9263384389508207
0,30.0,26.0,0.6754330589645655
0,24.0,61.0,0.7828695345473229
0,57.0,45.0,0.6698242649855634
0,56.0,58.0,0.5080315457980767
0,7.0,49.0,0.5167896525447158
0,37.0,12.0,0.6663495098911147
0,33.0,16.0,0.6561998097370858
0,20.0,4.0,0.7846803664820841
0,41.0,29.0,0.1265104415865892
0,21.0,3.0,0.9518789611183871
0,40.0,46.0,0.8024106561488024
0,28.0,23.0,0.2013158687381975
0,9.0,23.0,0.26485161708370397
0,25.0,6.0,0.1328765909171995
0,24.0,4.0,0.32339787094100136
0,12.0,28.0,0.4485599140323131
0,31.0,15.0,0.9815369595039046
0,14.0,35.0,0.2586296974857897
0,29.0,57.0,0.6807329349465755
0,26.0,19.0,0.41299435879132573
0,32.0,3.0,0.9934253298503272
0,8.0,21.0,0.7965825704973147
0,51.0,27.0,0.3304876646166278
0,19.0,50.0,0.0748285367278595
0,35.0,7.0,0.6699611381811765
0,7.0,25.0,0.1274955784955123
0,30.0,34.0,0.7272552659949563
0,59.0,3.0,0.6985047371411781
0,21.0,55.0,0.5554451268683979
0,62.0,33.0,0.6891465635471536
0,30.0,14.0,0.18075828770954994
0,15.0,17.0,0.5558178332129724
0,37.0,36.0,0.6475144288765096
0,26.0,36.0,0.29982908002082176
0,16.0,8.0,0.9633168550905572
0,30.0,13.0,0.18862973815857664
0,40.0,34.0,0.5570909425642427
0,3.0,24.0,0.07496749769338362
0,47.0,13.0,0.8604106437120719
0,35.0,13.0,0.5452425522762513
0,36.0,58.0,0.38056868559448587
0,28.0,51.0,0.3337725824794414
0,50.0,14.0,0.4158466596845827
0,58.0,43.0,0.25616852705910187
0,50.0,13.0,0.843024827076013
0,53.0,30.0,0.7485356752518818
0,63.0,53.0,0.9556061886998064
0,42.0,58.0,0.3261445520382168
0,33.0,45.0,0.7770601154644678
0,21.0,24.0,0.6258833296059843
0,28.0,2.0,0.13220369409306443
0,57.0,34.0,0.8765162676930776
0,17.0,46.0,0.15364859428146227
0,14.0,27.0,0.6478553483142626
0,8.0,17.0,0.9823394057947122
0,7.0,6.0,0.20367567676324982
0,17.0,45.0,0.8182359897493163
0,53.0,16.0,0.6294662874608589
0,44.0,39.0,0.1259121285594843
0,4.0,48.0,0.031561639966077526
0,48.0,30.0,0.4026718747029545
0,42.0,52.0,0.42999832809274285
0,16.0,62.0,0.8040924740686138
0,14.0,20.0,0.9846420475134801
