,node1,node2,weight
0,0.0,44.0,0.6617977364782555
0,5.0,20.0,0.2602548935821596
0,0.0,7.0,0.47426377948035714
0,55.0,21.0,0.6887594381564686
0,45.0,19.0,0.6709546190975338
0,42.0,51.0,0.33121457069289406
0,40.0,60.0,0.8737467312670794
0,46.0,40.0,0.6714111821531968
0,42.0,11.0,0.5124125828902942
0,4.0,8.0,0.7789539577893145
0,40.0,11.0,0.7883835299427226
0,51.0,32.0,0.1748991133173764
0,58.0,0.0,0.3195263222667113
0,55.0,46.0,0.9971053978972916
0,0.0,61.0,0.2690498267067898
0,37.0,15.0,0.06889185892950211
0,15.0,22.0,0.6131465072664234
0,48.0,30.0,0.7220063249973632
0,8.0,20.0,0.09618790409519606
0,29.0,52.0,0.9718026156095012
0,11.0,57.0,0.7367693805166426
0,10.0,22.0,0.16089841742856115
0,24.0,60.0,0.7152815270777488
0,57.0,4.0,0.09747648710499235
0,41.0,60.0,0.46877564863095855
0,4.0,34.0,0.7083349623902889
0,19.0,39.0,0.1403430706118972
0,13.0,22.0,0.39676885874461
0,54.0,3.0,0.224351901078369
0,37.0,58.0,0.39476272465975815
0,8.0,7.0,0.18563613206421492
0,32.0,42.0,0.08045137731531204
0,42.0,50.0,0.8290689992708786
0,27.0,55.0,0.726563036060105
0,20.0,14.0,0.7628815112537779
0,49.0,34.0,0.5814704016764228
0,31.0,1.0,0.11733643935547933
0,3.0,9.0,0.8514365224458402
0,62.0,63.0,0.5460046995213671
0,36.0,31.0,0.0481495517868018
0,48.0,2.0,0.13167389075139457
0,27.0,15.0,0.4693161267582615
0,18.0,58.0,0.5982854010462482
0,60.0,31.0,0.0781716043688715
0,43.0,1.0,0.32337033310013863
0,58.0,45.0,0.7329349498201875
0,45.0,22.0,0.10286412577025572
0,10.0,19.0,0.3383257641773324
0,52.0,20.0,0.5089611520448796
0,50.0,14.0,0.15314892963822402
0,7.0,52.0,0.8164880747156501
0,53.0,4.0,0.6689603131808964
0,3.0,34.0,0.9996833619491284
0,34.0,54.0,0.016411198678783157
0,22.0,8.0,0.20090009368570527
0,1.0,41.0,0.7190007106448444
0,58.0,62.0,0.48504804473659047
0,50.0,14.0,0.7071337648839524
0,56.0,45.0,0.9450022015789985
0,34.0,41.0,0.45678695692471594
0,0.0,40.0,0.7008686677776722
0,54.0,15.0,0.7663759723755244
0,49.0,6.0,0.4726436172638324
0,23.0,13.0,0.29720939141645963
0,18.0,24.0,0.7441799036996619
0,23.0,47.0,0.45601231227898
0,43.0,19.0,0.4053315386856695
0,28.0,9.0,0.9583172899959436
0,62.0,16.0,0.671128880874174
0,24.0,28.0,0.14792709416023342
0,35.0,17.0,0.688344534694493
0,38.0,24.0,0.7099039305567624
0,49.0,28.0,0.07103011122899805
0,44.0,55.0,0.6893768079228937
0,53.0,49.0,0.2732656679279031
0,25.0,59.0,0.03043700730662191
0,46.0,2.0,0.6127355066336494
0,23.0,38.0,0.34585436262651226
0,58.0,57.0,0.45708327563400897
0,44.0,3.0,0.27233917174330724
0,12.0,50.0,0.853349406554055
0,32.0,4.0,0.5156170407158337
0,27.0,58.0,0.8624332159718086
0,15.0,13.0,0.10419208793046186
0,22.0,44.0,0.5431820825097927
0,45.0,61.0,0.4865152525309776
0,34.0,8.0,0.9002118083392773
0,40.0,10.0,0.1933128428982881
0,25.0,23.0,0.5400100387979118
0,62.0,38.0,0.3284438250459928
0,0.0,28.0,0.045832547120817635
0,57.0,49.0,0.44396957532715076
0,4.0,21.0,0.5822842672833547
0,51.0,0.0,0.515009091468665
0,7.0,51.0,0.3107818061360341
0,18.0,61.0,0.01370899250419877
0,33.0,19.0,0.849319937034621
0,32.0,35.0,0.4944548691576631
0,40.0,52.0,0.7684387945164188
0,49.0,13.0,0.8062317873382
0,5.0,39.0,0.6085859995816372
0,28.0,18.0,0.09274310859647905
0,54.0,32.0,0.9442790789723523
0,13.0,20.0,0.8304612000206697
0,18.0,35.0,0.9946594099847436
0,0.0,12.0,0.5342694173102708
0,40.0,10.0,0.1730772825211191
0,26.0,57.0,0.39822357002054554
0,14.0,46.0,0.43520009041009067
0,42.0,45.0,0.6990197889429475
0,2.0,42.0,0.21947212831470375
0,42.0,58.0,0.6670752322402211
0,11.0,53.0,0.3193372809802004
0,61.0,33.0,0.9132103135438134
0,7.0,13.0,0.13946443019389243
0,27.0,50.0,0.4131094778957646
0,22.0,26.0,0.6425634529577238
0,8.0,58.0,0.4275546938835324
0,36.0,41.0,0.6563327876146967
0,33.0,24.0,0.3298530028661705
0,7.0,63.0,0.3882070739945471
0,61.0,52.0,0.7459403316973898
0,46.0,38.0,0.7027043587236338
0,37.0,12.0,0.9505683407853679
0,48.0,62.0,0.34483563538612105
0,22.0,31.0,0.5407715901835882
0,18.0,20.0,0.9975028399278426
0,36.0,9.0,0.8342198474316848
0,45.0,20.0,0.5928176045984902
0,20.0,55.0,0.41176987155363176
0,63.0,19.0,0.9708978942817297
0,38.0,54.0,0.0643817843715726
0,54.0,48.0,0.11174766387426915
0,62.0,6.0,0.4675834835043351
0,48.0,41.0,0.6373931545336132
0,23.0,57.0,0.20385639172151004
0,56.0,44.0,0.7732558428880423
0,1.0,3.0,0.7402808588953603
0,44.0,28.0,0.8919976155283629
0,12.0,35.0,0.09836183499541429
0,42.0,7.0,0.40032228269403236
0,24.0,28.0,0.1301595590454424
0,52.0,56.0,0.2393100138067673
0,23.0,12.0,0.3293645897520714
0,2.0,4.0,0.5862454201468833
0,23.0,1.0,0.26828507653455147
0,42.0,28.0,0.5952277646733317
0,44.0,28.0,0.6752865752271799
0,4.0,25.0,0.16663534209883835
0,13.0,9.0,0.22564265715558063
0,54.0,42.0,0.5641238038006688
0,32.0,61.0,0.3154866326254344
0,44.0,42.0,0.5684163597194986
0,48.0,1.0,0.528787409568044
0,24.0,13.0,0.12723523904518574
0,6.0,46.0,0.4358423062394099
0,9.0,8.0,0.43646700401824845
0,9.0,56.0,0.010630625077965083
0,21.0,7.0,0.03871378180880625
0,1.0,16.0,0.21529020794443354
0,7.0,0.0,0.7482356366193235
0,11.0,61.0,0.020074008959664047
0,60.0,38.0,0.3532977218376758
0,40.0,60.0,0.9969168460258747
0,14.0,17.0,0.7500110250739874
0,49.0,40.0,0.16664324867987523
0,35.0,10.0,0.8072689078265721
0,36.0,8.0,0.8806169061573532
0,24.0,60.0,0.8077257654592797
0,57.0,44.0,0.24651632038670668
0,9.0,13.0,0.03996962584617081
0,0.0,37.0,0.6375697481781197
0,6.0,21.0,0.0026143437240143674
0,62.0,56.0,0.396898336312008
0,30.0,32.0,0.18072717918036652
0,12.0,63.0,0.07800451081785309
0,12.0,27.0,0.061213204951186206
0,45.0,29.0,0.07653783073916698
0,4.0,25.0,0.6073628869106353
0,38.0,15.0,0.451107212795436
0,17.0,3.0,0.24546428673615717
0,24.0,54.0,0.24798712959271096
0,63.0,14.0,0.7449167712300439
0,11.0,39.0,0.3213976204229564
0,47.0,51.0,0.35508225100446256
0,58.0,48.0,0.5154594348096017
0,63.0,50.0,0.14807565514004317
0,15.0,1.0,0.7346754505876517
0,27.0,58.0,0.4292116801685829
0,34.0,26.0,0.611068030025737
0,28.0,0.0,0.38991831635065477
0,46.0,17.0,0.4913658089881896
0,1.0,12.0,0.46587689784928865
0,54.0,48.0,0.5339095413534105
0,55.0,42.0,0.0783350851353799
0,7.0,35.0,0.2217631128867601
0,61.0,55.0,0.822855514498991
0,11.0,47.0,0.7779053050762955
0,41.0,48.0,0.5019758942758306
0,25.0,0.0,0.7534049459505346
0,4.0,39.0,0.39992217568962185
0,51.0,7.0,0.01536309395662705
0,1.0,41.0,0.23470932927778954
0,27.0,52.0,0.8043477841183128
0,1.0,7.0,0.884221754277301
0,61.0,37.0,0.9052747316255582
0,2.0,0.0,0.848376231285846
0,5.0,44.0,0.7339297502427403
0,25.0,5.0,0.5442745510878548
0,21.0,63.0,0.6883515327975062
0,19.0,8.0,0.1299548536451004
